Time,Height,HeightError,MaxWidth,MaxWidthError,VelocityInst,VelocityInstError,VelocityAvg,VelocityAvgError,AccelerationInst,AccelerationInstError,AccelerationAvg,AccelerationAvgError
52,667.083660964847,123.796489449823,646.865554050289,99.2020057402593,9.30473760864561,247.315559699434,12.8285319416317,2.3807017201889,-9.28354758917658,0.831604749616872,0.246702537339071,0.0457827253882481
53,676.395506659226,124.074127622551,655.804378918823,109.200911804889,9.31184569437846,247.870617072374,12.7621793709288,2.34102127589719,0.00710808573285249,0.555057372940155,0.240795837187336,0.0441702127527772
54,695.04065708458,124.630064968914,660.485861946066,109.338675365996,18.6451504253537,248.704192591465,12.8711232793441,2.307964166091,9.33330473097521,0.833575519091028,0.238354134802668,0.0427400771498333
55,704.374029432803,124.908366191301,669.24553931844,110.18141640287,9.33337234822329,249.538431160215,12.8068005351419,2.2710612034782,-9.31177807713038,0.834238568749697,0.232850918820761,0.0412920218814217
56,713.714645102316,125.186890483739,664.275348217726,110.327415198764,9.34061566951277,250.09525667504,12.7449043768271,2.23548018720963,0.00724332128947935,0.55682551482505,0.227587578157626,0.0399192890573147
57,732.4177426524,125.744612407744,678.286779110396,110.739766172077,18.7030975500843,250.931502891483,12.8494340816211,2.20604583171481,9.36248188057152,0.836246216443442,0.225428668098615,0.038702558451137
58,741.780292889459,126.023812111033,682.348925530551,111.44343738789,9.36255023705917,251.768424518777,12.7893153946458,2.17282434674195,-9.34054731302513,0.836921627294032,0.220505437838722,0.0374624887369302
59,751.150223161867,126.303239027852,688.27141366846,101.608769349711,9.36993027240806,252.327051138885,12.7313597146079,2.14073286487885,0.00738003534888776,0.558626620107816,0.21578575787471,0.0362836078793025
60,760.527567883199,126.582894201375,700.983830816651,111.991901307986,9.37734472133207,252.886133229227,12.67545946472,2.10971490335625,0.00741444892400978,0.559082090342145,0.211257657745333,0.0351619150559376
61,779.304638803073,127.142893506015,714.941244133437,112.40271541069,18.7770709198739,253.72578770739,12.7754858820176,2.0843097296068,9.39972619854188,0.839654478163084,0.209434194787174,0.0341690119607673
62,793.40716227714,127.563499960581,724.237313363269,112.676339096098,14.1025234740664,254.706393466596,12.7968897141474,2.05747580581582,-4.67454744580755,0.980605759205901,0.206401447002378,0.0331850936421907
63,807.526719387977,127.9846306384,738.491558595152,112.803904779737,14.1195571108374,255.548130598981,12.8178844347298,2.0315020736254,0.0170336367709751,0.841737132385106,0.203458483090949,0.0322460646607206
64,816.9492788532,128.265677425452,743.133426759349,112.94054124678,9.42255946522255,256.250308063852,12.7648324820812,2.00415120977269,-4.69699764561483,0.702177464870829,0.199450507532519,0.0313148626526982
65,826.379496356686,128.546959855116,747.120533457989,113.641796038216,9.43021750348635,256.812637280568,12.7135307131798,1.97764553623255,0.00765803826379852,0.562329216715398,0.195592780202766,0.0304253159420392
66,845.263046338398,129.11023591455,756.388565502279,113.914622416978,18.8835499817119,257.657195769666,12.8070158536121,1.95621569567501,9.45333247822555,0.844558489098517,0.194045694751698,0.0296396317526516
67,854.716449496173,129.392231688208,769.943583430607,114.605401629383,9.45340315777548,258.502467602758,12.7569619327787,1.93122733862996,-9.43014682393641,0.845271833092056,0.190402416907145,0.0288242886362681
68,873.646689599202,129.956944106555,773.898822236929,115.304908427467,18.9302401030291,259.349175794763,12.8477454352824,1.91113153097875,9.47683694525358,0.846708192004598,0.1889374328718,0.0281048754555699
69,883.123597830251,130.239662913959,773.232515073789,115.867798258269,9.47690823104904,260.196607020514,12.7988927221776,1.88753134657912,-9.45333187198003,0.847431225751507,0.185491198872138,0.0273555267620162
70,902.101169633752,130.805831155856,772.569184794511,116.430216825878,18.9775718035003,261.045494069815,12.8871595661965,1.86865473079794,9.50066357245123,0.848887049301084,0.184102279517092,0.0266950675828278
71,911.601905108744,131.089282772214,766.970471403506,117.137255607048,9.50073547499233,261.89511392807,12.8394634522358,1.84632792636921,-9.47683632850794,0.849619858254755,0.180837513411772,0.0260046186812565
72,930.627455742703,131.656926474668,766.643813618976,117.417986160737,19.025550633959,262.746209246882,12.9253813297598,1.82856842325927,9.5248151589667,0.851095318811531,0.179519185135552,0.0253967836563788
73,940.152343431623,131.941120762109,786.73840564354,116.556483291635,9.52488768891953,263.598047236777,12.8787992250907,1.80741261317958,-9.50066294503949,0.851837989895557,0.176421907193024,0.024759076892871
74,959.226525672852,132.510259737464,791.009671436689,116.973152952363,19.0741822412297,264.451380499574,12.9625206172007,1.79067918564141,9.54929455231013,0.853333262796696,0.175169197529739,0.0241983673735326
75,968.775893393357,132.79520664654,810.940706030682,120.172069149143,9.54936772050496,265.305466384004,12.9170119119114,1.7706027552872,-9.5248145207247,0.854085884430333,0.172226825492152,0.0236080367371626
76,978.333494472009,133.080406656227,820.105051604734,120.441949597752,9.55760107865171,265.875613302767,12.8728091377896,1.75105798231877,0.00823335814675374,0.570146918762475,0.169379067602495,0.0230402366094576
77,997.473544229496,133.651570456685,819.081957674558,121.280055278629,19.1400497574868,266.731977112912,12.9542018731103,1.73573468125565,9.58244867883514,0.85636381014524,0.168236387962472,0.022542008847476
78,1007.05606694466,133.937536495571,828.23030388838,121.549481572066,9.58252271516085,267.589106952256,12.9109752172392,1.71714790378937,-9.557527042326,0.85712983934377,0.165525323297938,0.0220147167152483
79,1026.24629396555,134.510242496613,845.814849980276,118.87771850423,19.1902270208889,268.447778992184,12.9904594172854,1.70266129742548,9.60770430572802,0.858672039928251,0.164436195155511,0.0215526746509555
80,1035.85407297177,134.796984727502,850.399441543985,119.01272739909,9.60777900622725,269.307227224116,12.9481759121472,1.68496230909378,-9.58244801466162,0.859448231931765,0.161852198901839,0.0210620288636722
81,1045.47034562889,135.083987963588,849.328490201153,119.852747792798,9.6162726571215,269.88097269109,12.9070413040604,1.66770355510602,0.00849365089425191,0.573745466974742,0.159346188939018,0.0205889327790867
82,1055.09514956817,135.37125334796,858.124650014574,120.402042427332,9.62480393927854,270.455241311548,12.8670140191241,1.6508689432678,0.00853128215703691,0.574268620457133,0.156914805111269,0.0201325480886317
83,1074.37050238668,135.946575151561,861.980172018003,121.095676860114,19.2753528185076,271.31782849952,12.9442229203214,1.63791054399471,9.65054887922906,0.862587187972622,0.155954493015921,0.0197338619758398
84,1084.02112709881,136.234633874674,865.473412720419,122.067667197519,9.65062471212696,272.181209026234,12.9050134178429,1.6218408794604,-9.62472810638064,0.863380526714309,0.153631112117178,0.0193076295173857
85,1093.68043476019,136.522959353879,865.831060133728,121.788634938281,9.65930766137899,272.757593228553,12.8668286442375,1.60615246298681,0.00868294925203372,0.576384202318422,0.151374454638088,0.0188959113292566
86,1103.34846357636,136.811552750091,868.607105966914,123.316878433765,9.66802881617059,273.33451210397,12.8296332973995,1.59083200872199,0.00872115479160129,0.576918875417505,0.149181782527901,0.0184980466130464
87,1113.02525186967,137.100415227851,873.519195922,123.172539040599,9.67678829331726,273.911967977943,12.7933936996514,1.57586684169944,0.00875947714666836,0.577455873972212,0.147050502294844,0.0181134119735568
88,1132.40526076526,137.678952104426,877.356573555683,123.863493533019,19.3800088955895,274.779367332277,12.8682415996053,1.5645335466412,9.70322060227227,0.867399354334339,0.146230018177333,0.0177787903027409
89,1142.10855860233,137.968628850636,881.547663338334,124.275709841718,9.70329783706438,275.647580955062,12.832680433734,1.55020931292849,-9.67671105852514,0.868213622784651,0.144187420603753,0.0174180821677359
